OrderID,Order Date,Product,Category,Region,Price,Quantity,CustomerAge,PaymentMethod,Rating,Revenue
ORD1588,2025-04-01,Mechanical Keyboard,Accessories,East,53.47,2,36,COD,2.8,106.94
ORD1475,2025-05-15,Wireless Mouse,Accessories,North,14.32,1,28,Debit Card,4.4,14.32
ORD1345,2025-04-27,Bluetooth Speaker,Audio,West,44.72,4,22,Credit Card,5.0,178.88
ORD1982,2025-05-13,Wireless Mouse,Accessories,North,13.13,3,51,Upi,4.5,39.39
ORD1599,2025-03-16,Laptop Stand,Office,North,17.18,3,34,Unknown,3.5,51.54
ORD1421,2025-05-28,Power Bank,Electronics,East,37.91,7,37,Cash,3.8,265.37
ORD1687,2025-07-08,Desk Lamp,Office,East,16.63,3,33,Credit Card,3.1,49.89
ORD1182,2025-08-20,Noise Cancelling Headphones,Audio,North,87.44,2,38,Credit Card,4.2,174.88
ORD1617,2025-08-29,Bluetooth Speaker,Audio,West,53.8,1,19,COD,3.6,53.8
ORD1332,2025-04-29,Webcam Hd,Electronics,South,26.32,4,46,Cash,5.0,105.28
ORD1438,2025-05-21,Mechanical Keyboard,Accessories,East,66.04,6,31,Cash,5.0,396.24
ORD1930,2025-08-01,Desk Lamp,Office,East,15.64,5,25,Debit Card,4.3,78.2
ORD1005,2025-06-21,Webcam Hd,Electronics,South,39.97,3,33,Credit Card,3.1,119.91
ORD1529,2025-08-04,Phone Case,Accessories,East,9.52,1,23,Upi,5.0,9.52
ORD1234,2025-01-28,Power Bank,Electronics,South,33.36,3,39,Debit Card,3.2,100.08
ORD1486,2025-01-09,Phone Case,Accessories,North,8.75,4,16,Cash,4.0,35.0
ORD1959,2025-01-27,Mechanical Keyboard,Accessories,South,65.99,2,40,Debit Card,4.2,131.98
ORD1497,2025-07-29,Power Bank,Electronics,East,29.07,4,34,Credit Card,2.3,116.28
ORD1884,2025-04-20,Laptop Stand,Office,North,25.009999999999998,2,48,Debit Card,4.0,50.02
ORD1953,2025-03-09,Bluetooth Speaker,Audio,East,43.26,5,37,Upi,4.7,216.3
ORD1106,2025-05-12,Bluetooth Speaker,Audio,West,37.4,3,32,Credit Card,4.1,112.2
ORD1443,2025-01-19,Laptop Stand,Office,North,19.75,5,45,Unknown,4.6,98.75
ORD1488,2025-07-04,Wireless Mouse,Accessories,North,14.38,8,41,Credit Card,4.5,115.04
ORD1646,2025-04-11,Phone Case,Accessories,North,10.27,4,46,Credit Card,2.4,41.08
ORD1012,2025-05-19,Usb-C Hub,Accessories,North,24.49,4,37,Credit Card,2.8,97.96
ORD1738,2025-08-16,Wireless Mouse,Accessories,East,12.68,4,23,Credit Card,4.5,50.72
ORD1726,2025-01-02,Laptop Stand,Office,East,27.07,4,40,Credit Card,3.9,108.28
ORD1190,2025-06-25,Bluetooth Speaker,Audio,North,34.52,3,30,COD,5.0,103.56
ORD1832,2025-01-17,Power Bank,Electronics,South,24.28,7,29,Unknown,3.0,169.96
ORD1282,2025-04-26,Noise Cancelling Headphones,Audio,South,102.0,3,28,Unknown,4.4,306.0
ORD1029,2025-03-12,Wireless Mouse,Accessories,East,13.15,5,20,COD,3.4,65.75
ORD1169,2025-04-21,Phone Case,Accessories,South,9.21,4,22,Unknown,4.6,36.84
ORD1180,2025-05-20,Mechanical Keyboard,Accessories,South,70.93,5,33,Unknown,4.0,354.65
ORD1100,2025-02-09,Power Bank,Electronics,West,29.13,3,44,Credit Card,2.5,87.39
ORD1197,2025-04-25,Desk Lamp,Office,East,17.8,2,38,Credit Card,4.2,35.6
ORD1495,2025-02-03,Mechanical Keyboard,Accessories,North,58.32,4,34,Credit Card,3.6,233.28
ORD1044,2025-02-04,Usb-C Hub,Accessories,South,19.94,3,24,Unknown,5.0,59.82
ORD1991,2025-05-15,Power Bank,Electronics,East,33.28,6,46,Upi,4.6,199.68
ORD1710,2025-02-01,Laptop Stand,Office,North,28.93,4,41,Cash,4.9,115.72
ORD1373,2025-06-16,Phone Case,Accessories,West,11.58,3,37,Debit Card,3.7,34.74
ORD1678,2025-04-12,Bluetooth Speaker,Audio,West,36.42,3,33,Cash,5.0,109.26
ORD1939,2025-05-12,Noise Cancelling Headphones,Audio,South,76.01,2,42,Credit Card,4.5,152.02
ORD1648,2025-03-27,Phone Case,Accessories,South,7.53,5,49,Unknown,4.6,37.65
ORD1797,2025-02-01,Desk Lamp,Office,West,19.12,3,27,Unknown,2.9,57.36
ORD1847,2025-03-15,Laptop Stand,Office,North,24.21,5,33,Cash,2.5,121.05
ORD1460,2025-08-05,Webcam Hd,Electronics,East,28.77,7,16,Unknown,3.8,201.39
ORD1908,2025-04-01,Laptop Stand,Office,West,27.83,3,27,Upi,3.8,83.49
ORD1413,2025-08-23,Power Bank,Electronics,North,32.41,3,43,Debit Card,4.9,97.23
ORD1131,2025-04-11,Mechanical Keyboard,Accessories,South,64.51,2,23,Upi,5.0,129.02
ORD1039,2025-07-11,Desk Lamp,Office,North,17.1,5,34,Cash,3.5,85.5
ORD1434,2025-02-02,Usb-C Hub,Accessories,North,16.47,3,25,Credit Card,2.7,49.41
ORD1215,2025-04-21,Wireless Mouse,Accessories,South,14.21,6,58,Credit Card,3.8,85.26
ORD1555,2025-01-22,Bluetooth Speaker,Audio,West,53.04,6,42,Debit Card,4.1,318.24
ORD1566,2025-08-05,Usb-C Hub,Accessories,East,18.45,2,28,Debit Card,4.4,36.9
ORD1762,2025-05-22,Phone Case,Accessories,West,9.65,3,60,Upi,3.9,28.95
ORD1474,2025-02-24,Wireless Mouse,Accessories,North,17.7,2,31,Credit Card,2.7,35.4
ORD1456,2025-04-03,Bluetooth Speaker,Audio,East,39.8,2,21,Unknown,4.6,79.6
ORD1811,2025-05-05,Webcam Hd,Electronics,South,23.5,5,32,Upi,4.3,117.5
ORD1260,2025-02-28,Desk Lamp,Office,South,20.75,4,60,Credit Card,4.4,83.0
ORD1816,2025-07-03,Bluetooth Speaker,Audio,East,50.41,3,30,Unknown,3.3,151.23
ORD1035,2025-06-14,Bluetooth Speaker,Audio,South,45.35,5,39,Credit Card,4.6,226.75
ORD1827,2025-02-15,Wireless Mouse,Accessories,South,15.03,5,36,Credit Card,4.9,75.15
ORD1911,2025-07-09,Wireless Mouse,Accessories,North,15.27,3,50,Debit Card,5.0,45.81
ORD1309,2025-01-25,Wireless Mouse,Accessories,East,15.95,2,39,Unknown,4.1,31.9
ORD1276,2025-01-03,Mechanical Keyboard,Accessories,North,74.54,7,30,COD,4.4,521.78
ORD1636,2025-06-25,Phone Case,Accessories,East,8.41,3,33,Upi,4.4,25.23
ORD1654,2025-01-04,Webcam Hd,Electronics,West,51.55,3,22,Unknown,3.6,154.65
ORD1622,2025-07-12,Noise Cancelling Headphones,Audio,West,77.97,3,37,Debit Card,4.3,233.91
ORD1835,2025-05-13,Usb-C Hub,Accessories,West,18.73,4,46,Debit Card,4.3,74.92
ORD1844,2025-05-26,Laptop Stand,Office,South,19.07,5,34,COD,4.7,95.35
ORD1393,2025-06-12,Webcam Hd,Electronics,North,30.73,4,45,Credit Card,5.0,122.92
ORD1107,2025-01-08,Power Bank,Electronics,East,33.13,3,23,Cash,4.6,99.39
ORD1524,2025-01-18,Phone Case,Accessories,East,8.84,3,42,Upi,3.7,26.52
ORD1784,2025-06-03,Noise Cancelling Headphones,Audio,East,93.77,4,36,COD,4.8,375.08
ORD1047,2025-02-24,Usb-C Hub,Accessories,West,20.18,6,40,Cash,4.2,121.08
ORD1954,2025-07-12,Bluetooth Speaker,Audio,East,57.91,5,16,COD,5.0,289.55
ORD1203,2025-08-22,Power Bank,Electronics,West,37.38,5,37,Credit Card,3.6,186.9
ORD1987,2025-02-17,Bluetooth Speaker,Audio,West,39.19,7,17,Debit Card,5.0,274.33
ORD1631,2025-05-08,Mechanical Keyboard,Accessories,South,63.42,3,26,Unknown,3.2,190.26
ORD1021,2025-03-09,Wireless Mouse,Accessories,North,16.69,4,39,Cash,5.0,66.76
ORD1402,2025-01-01,Laptop Stand,Office,East,25.28,5,41,Credit Card,3.9,126.4
ORD1946,2025-05-15,Bluetooth Speaker,Audio,South,44.69,3,21,Credit Card,2.6,134.07
ORD1083,2025-06-16,Desk Lamp,Office,North,20.74,3,25,Debit Card,2.9,62.22
ORD1130,2025-06-23,Webcam Hd,Electronics,East,34.79,5,40,Upi,2.8,173.95
ORD1415,2025-04-07,Noise Cancelling Headphones,Audio,South,73.01,2,58,Unknown,4.5,146.02
ORD1895,2025-01-04,Webcam Hd,Electronics,East,36.89,4,27,Unknown,3.2,147.56
ORD1841,2025-03-12,Mechanical Keyboard,Accessories,West,51.57,1,40,Cash,3.5,51.57
ORD1741,2025-01-04,Webcam Hd,Electronics,West,30.21,3,22,Credit Card,4.6,90.63
ORD1697,2025-06-19,Desk Lamp,Office,North,20.41,3,16,COD,4.1,61.23
ORD1286,2025-06-15,Desk Lamp,Office,South,18.22,4,29,Credit Card,4.4,72.88
ORD1123,2025-07-18,Bluetooth Speaker,Audio,East,39.03,6,40,Debit Card,2.7,234.18
ORD1033,2025-03-27,Desk Lamp,Office,West,20.0,7,36,Upi,3.0,140.0
ORD1787,2025-01-16,Desk Lamp,Office,West,12.74,5,25,Debit Card,3.4,63.7
ORD1516,2025-04-24,Mechanical Keyboard,Accessories,North,59.9,4,34,Credit Card,4.3,239.6
ORD1923,2025-05-14,Webcam Hd,Electronics,East,35.2,3,42,Cash,4.2,105.6
ORD1019,2025-02-05,Usb-C Hub,Accessories,West,17.02,1,34,Unknown,5.0,17.02
ORD1988,2025-05-31,Phone Case,Accessories,East,9.83,2,31,Cash,4.1,19.66
ORD1219,2025-01-20,Noise Cancelling Headphones,Audio,North,98.1,4,31,Debit Card,5.0,392.4
ORD1891,2025-01-22,Power Bank,Electronics,West,35.18,4,26,COD,4.9,140.72
ORD1579,2025-08-27,Bluetooth Speaker,Audio,South,57.54,3,20,Credit Card,4.4,172.62
ORD1481,2025-02-22,Noise Cancelling Headphones,Audio,West,104.02,5,17,Unknown,3.7,520.1
ORD1931,2025-04-22,Desk Lamp,Office,East,17.97,4,47,Credit Card,3.7,71.88
ORD1356,2025-02-27,Webcam Hd,Electronics,West,30.74,6,21,COD,3.3,184.44
ORD1661,2025-02-02,Mechanical Keyboard,Accessories,North,58.09,3,55,COD,2.8,174.27
ORD1224,2025-07-02,Bluetooth Speaker,Audio,East,41.31,3,37,Upi,3.2,123.93
ORD1759,2025-01-26,Bluetooth Speaker,Audio,West,41.04,5,27,Upi,3.4,205.2
ORD1092,2025-08-02,Wireless Mouse,Accessories,West,16.1,4,49,Credit Card,3.8,64.4
ORD1151,2025-04-01,Phone Case,Accessories,North,9.21,1,49,Credit Card,4.0,9.21
ORD1494,2025-02-08,Webcam Hd,Electronics,North,32.63,5,39,Cash,4.5,163.15
ORD1317,2025-08-18,Wireless Mouse,Accessories,North,19.41,3,33,Upi,3.6,58.23
ORD1448,2025-03-28,Laptop Stand,Office,North,28.17,6,38,Credit Card,2.6,169.02
ORD1803,2025-04-17,Phone Case,Accessories,East,9.77,3,36,Debit Card,4.7,29.31
ORD1745,2025-06-27,Bluetooth Speaker,Audio,South,39.78,6,32,Unknown,3.9,238.68
ORD1522,2025-04-09,Usb-C Hub,Accessories,East,23.16,4,36,Unknown,2.4,92.64
ORD1279,2025-02-06,Usb-C Hub,Accessories,West,16.05,9,32,Unknown,3.2,144.45
ORD1583,2025-06-22,Mechanical Keyboard,Accessories,South,59.71,2,40,Debit Card,4.2,119.42
ORD1764,2025-06-25,Webcam Hd,Electronics,North,35.08,3,55,Upi,4.7,105.24
ORD1604,2025-07-15,Power Bank,Electronics,South,25.6,4,48,Unknown,4.2,102.4
ORD1349,2025-05-04,Laptop Stand,Office,East,25.009999999999998,6,31,Credit Card,4.3,150.06
ORD1927,2025-07-23,Phone Case,Accessories,East,11.3,5,47,Credit Card,4.6,56.5
ORD1400,2025-01-18,Webcam Hd,Electronics,South,30.19,2,25,Credit Card,4.7,60.38
ORD1704,2025-05-14,Noise Cancelling Headphones,Audio,West,91.96,4,27,Unknown,4.0,367.84
ORD1257,2025-06-26,Wireless Mouse,Accessories,North,15.2,3,18,Debit Card,3.6,45.6
ORD1944,2025-02-16,Power Bank,Electronics,East,27.17,3,34,Upi,5.0,81.51
ORD1851,2025-05-19,Webcam Hd,Electronics,North,35.08,5,32,Upi,4.1,175.4
ORD1072,2025-01-21,Mechanical Keyboard,Accessories,South,68.83,5,37,Credit Card,4.4,344.15
ORD1195,2025-07-29,Mechanical Keyboard,Accessories,South,66.96,3,39,Credit Card,3.2,200.88
ORD1483,2025-07-06,Laptop Stand,Office,East,26.12,5,46,Cash,4.8,130.6
ORD1855,2025-05-18,Mechanical Keyboard,Accessories,West,58.6,6,41,COD,4.2,351.6
ORD1137,2025-04-18,Mechanical Keyboard,Accessories,East,58.07,4,35,Unknown,4.5,232.28
ORD1772,2025-06-08,Laptop Stand,Office,East,26.84,4,39,COD,4.2,107.36
ORD1550,2025-06-07,Laptop Stand,Office,North,22.77,3,32,Credit Card,4.0,68.31
ORD1462,2025-03-19,Wireless Mouse,Accessories,West,17.14,4,30,Unknown,3.9,68.56
ORD1201,2025-04-23,Wireless Mouse,Accessories,North,15.7,4,34,Debit Card,4.0,62.8
ORD1312,2025-02-02,Laptop Stand,Office,East,27.1,3,31,Debit Card,4.3,81.3
ORD1290,2025-05-20,Power Bank,Electronics,South,28.85,7,16,Cash,3.4,201.95
ORD1763,2025-05-23,Desk Lamp,Office,East,19.69,5,26,Upi,3.9,98.45
ORD1949,2025-06-15,Power Bank,Electronics,East,38.88,5,40,COD,3.3,194.4
ORD1183,2025-02-10,Laptop Stand,Office,West,25.009999999999998,6,24,Cash,4.7,150.06
ORD1250,2025-07-26,Laptop Stand,Office,North,26.21,5,32,Credit Card,3.9,131.05
ORD1823,2025-08-06,Mechanical Keyboard,Accessories,East,57.03,5,34,Upi,3.8,285.15
ORD1940,2025-03-10,Bluetooth Speaker,Audio,South,47.66,6,29,Upi,3.7,285.96
ORD1391,2025-05-25,Power Bank,Electronics,East,27.02,3,36,COD,4.2,81.06
ORD1904,2025-05-31,Wireless Mouse,Accessories,East,18.56,3,34,Debit Card,4.2,55.68
ORD1730,2025-06-30,Webcam Hd,Electronics,West,32.17,4,43,Unknown,4.8,128.68
ORD1554,2025-07-16,Webcam Hd,Electronics,North,30.62,3,30,Cash,5.0,91.86
ORD1366,2025-04-02,Mechanical Keyboard,Accessories,West,54.16,7,47,COD,4.5,379.12
ORD1535,2025-05-27,Phone Case,Accessories,North,11.76,4,36,Upi,4.7,47.04
ORD1919,2025-05-29,Noise Cancelling Headphones,Audio,South,110.79,2,26,Credit Card,4.4,221.58
ORD1211,2025-06-25,Usb-C Hub,Accessories,West,21.09,4,23,COD,3.3,84.36
ORD1537,2025-01-20,Mechanical Keyboard,Accessories,East,58.32,2,45,Credit Card,4.2,116.64
ORD1175,2025-05-30,Noise Cancelling Headphones,Audio,East,104.34,4,37,Debit Card,4.0,417.36
