OrderID,Order Date,Product,Category,Region,Price,Quantity,CustomerAge,PaymentMethod,Rating
ORD1824,14/03/2025,Desk Lamp,Office,EAST,18.15,2.0,36.0,Credit Card,3.6
ORD1476,2025-06-19,Wireless Mouse,Accessories,South,11.59,4.0,41.0,Credit Card,3.6
ORD1670,2025-03-14,USB-C Hub,Accessories,East,21.69,1.0,20.0,Credit Card,3.8
ORD1085,2025-08-07,Desk Lamp,Office,south,16.31,2.0,25.0,COD,3.6
ORD1469,09/03/2025,Noise Cancelling Headphones,Audio,East,95.07,4.0,26.0,,3.9
ORD1225,03/02/2025,Phone Case,Accessories,EAST,9.95,4.0,22.0,Credit Card,
ORD1774,05/04/2025,Desk Lamp,Office,south,20.72,1.0,39.0,Cash,2.3
ORD1331,2025-06-24,Power Bank,Electronics,West,29.13,3.0,34.0,UPI,4.1
ORD1233,2025-06-03,Desk Lamp,Office,EAST,19.5,3.0,48.0,credit card,
ORD1588,01/04/2025,Mechanical Keyboard,Accessories,East,53.47,2.0,36.0,COD,2.8
ORD1475,15/05/2025,Wireless Mouse,Accessories, North,14.32,1.0,28.0,Debit Card,4.4
ORD1345,2025-04-27,Bluetooth Speaker,Audio,West ,,4.0,22.0,Credit Card,5.0
ORD1982,2025-05-13,Wireless Mouse,Accessories,North,13.13,3.0,51.0,UPI,4.5
ORD1599,2025-03-16,Laptop Stand,Office, North,17.18,3.0,,,3.5
ORD1421,28/05/2025,Power Bank,Electronics,EAST,37.91,7.0,37.0,Cash,3.8
ORD1687,2025-07-08,Desk Lamp,Office,East,16.63,3.0,33.0,credit card,3.1
ORD1182,2025-08-20,Noise Cancelling Headphones,Audio,North,87.44,2.0,38.0,Credit Card,4.2
ORD1617,2025-08-29,Bluetooth Speaker,Audio,West ,53.8,1.0,19.0,COD,3.6
ORD1332,2025-04-29,Webcam HD,Electronics,South,26.32,4.0,46.0,Cash,5.0
ORD1438,2025-05-21,Mechanical Keyboard,Accessories,EAST,66.04,6.0,31.0,Cash,5.0
ORD1049,2025-07-24,DESK LAMP,Office,West,16.32,2.0,28.0,UPI,4.9
ORD1930,01/08/2025,Desk Lamp,Office,EAST,15.64,5.0,25.0,Debit Card,4.3
ORD1005,21/06/2025,Webcam HD,Electronics,South,39.97,3.0,33.0,credit card,3.1
ORD1529,2025-08-04,Phone Case,Accessories,East,9.52,1.0,23.0,UPI,5.0
ORD1234,2025-01-28,Power Bank,Electronics,south,33.36,3.0,39.0,Debit Card,3.2
ORD1486,2025-01-09,Phone Case,Accessories, North,8.75,4.0,16.0,Cash,4.0
ORD1959,27/01/2025,Mechanical Keyboard,Accessories,South,65.99,2.0,40.0,Debit Card,
ORD1497,2025-07-29,Power Bank,Electronics,East,29.07,4.0,,Credit Card,2.3
ORD1884,2025-04-20,Laptop Stand,Office, North,368.7,2.0,48.0,Debit Card,4.0
ORD1953,2025-03-09,Bluetooth Speaker,Audio,EAST,43.26,5.0,37.0,UPI,4.7
ORD1106,2025-05-12,Bluetooth Speaker,Audio,West,37.4,3.0,32.0,credit card,
ORD1443,2025-01-19,LAPTOP STAND,Office, North,19.75,5.0,45.0,,4.6
ORD1488,2025-07-04,Wireless Mouse,Accessories,North,14.38,8.0,41.0,credit card,4.5
ORD1646,2025-04-11,Phone Case,Accessories, North,10.27,4.0,46.0,Credit Card,2.4
ORD1012,2025-05-19,USB-C HUB,Accessories,North,24.49,4.0,37.0,credit card,2.8
ORD1738,2025-08-16,Wireless Mouse,Accessories,East,12.68,4.0,23.0,Credit Card,4.5
ORD1726,2025-01-02,Laptop Stand,Office,EAST,27.07,-5.0,40.0,credit card,3.9
ORD1190,2025-06-25,Bluetooth Speaker,Audio, North,34.52,3.0,30.0,COD,5.0
ORD1242,31/05/2025,Webcam HD,Electronics,West ,34.37,2.0,38.0,credit card,4.8
ORD1832,2025-01-17,Power Bank,Electronics,South,24.28,7.0,29.0,,3.0
ORD1282,2025-04-26,Noise Cancelling Headphones,Audio,south,102.0,3.0,28.0,,4.4
ORD1029,12/03/2025,Wireless Mouse,Accessories,East,13.15,5.0,20.0,COD,3.4
ORD1169,21/04/2025,Phone Case,Accessories,south,9.21,500.0,22.0,,4.6
ORD1180,2025-05-20,Mechanical Keyboard,Accessories,south,70.93,5.0,33.0,,4.0
ORD1100,2025-02-09,Power Bank,Electronics,West ,,3.0,44.0,credit card,2.5
ORD1197,2025-04-25,Desk Lamp,Office,EAST,17.8,2.0,38.0,Credit Card,4.2
ORD1495,2025-02-03,Mechanical Keyboard,Accessories, North,58.32,4.0,,Credit Card,3.6
ORD1721,2025-06-12,Noise Cancelling Headphones,Audio,East,89.03,5.0,23.0,UPI,1.9
ORD1647,2025-08-14,Laptop Stand,Office,North,28.24,2.0,44.0,UPI,3.6
ORD1044,2025-02-04,USB-C Hub,Accessories,south,19.94,3.0,24.0,,5.0
ORD1991,2025-05-15,Power Bank,Electronics,East,33.28,6.0,46.0,UPI,4.6
ORD1710,2025-02-01,Laptop Stand,Office,North,28.93,4.0,41.0,Cash,4.9
ORD1373,16/06/2025,Phone Case,Accessories,West ,11.58,3.0,37.0,Debit Card,3.7
ORD1678,12/04/2025,Bluetooth Speaker,Audio,West ,36.42,3.0,33.0,Cash,5.0
ORD1939,2025-05-12,NOISE CANCELLING HEADPHONES,Audio,south,76.01,2.0,42.0,Credit Card,4.5
ORD1648,2025-03-27,Phone Case,Accessories,South,7.53,5.0,49.0,,4.6
ORD1797,2025-02-01,Desk Lamp,Office,West,19.12,3.0,27.0,,2.9
ORD1847,2025-03-15,Laptop Stand,Office,North,24.21,5.0,33.0,Cash,2.5
ORD1460,2025-08-05,Webcam HD,Electronics,EAST,28.77,7.0,16.0,,3.8
ORD1908,01/04/2025,Laptop Stand,Office,West ,27.83,3.0,27.0,UPI,3.8
ORD1413,2025-08-23,Power Bank,Electronics, North,32.41,3.0,43.0,Debit Card,4.9
ORD1131,11/04/2025,Mechanical Keyboard,Accessories,South,64.51,2.0,23.0,UPI,5.0
ORD1039,2025-07-11,DESK LAMP,Office, North,17.1,5.0,34.0,Cash,3.5
ORD1434,02/02/2025,USB-C Hub,Accessories,North,16.47,3.0,25.0,Credit Card,2.7
ORD1215,2025-04-21,Wireless Mouse,Accessories,South,14.21,6.0,58.0,Credit Card,3.8
ORD1555,2025-01-22,BLUETOOTH SPEAKER,Audio,West,53.04,6.0,42.0,Debit Card,
ORD1566,2025-08-05,USB-C Hub,Accessories,East,18.45,2.0,28.0,Debit Card,4.4
ORD1762,2025-05-22,Phone Case,Accessories,West ,9.65,3.0,60.0,UPI,3.9
ORD1474,24/02/2025,Wireless Mouse,Accessories, North,17.7,2.0,31.0,credit card,2.7
ORD1456,2025-04-03,Bluetooth Speaker,Audio,EAST,39.8,2.0,21.0,,4.6
ORD1811,2025-05-05,Webcam HD,Electronics,South,23.5,5.0,32.0,UPI,4.3
ORD1260,2025-02-28,Desk Lamp,Office,South,20.75,4.0,60.0,Credit Card,4.4
ORD1816,2025-07-03,Bluetooth Speaker,Audio,EAST,50.41,3.0,30.0,,3.3
ORD1035,2025-06-14,Bluetooth Speaker,Audio,south,45.35,5.0,39.0,Credit Card,4.6
ORD1827,2025-02-15,Wireless Mouse,Accessories,south,15.03,5.0,36.0,credit card,4.9
ORD1911,2025-07-09,Wireless Mouse,Accessories,North,15.27,3.0,50.0,Debit Card,5.0
ORD1309,25/01/2025,Wireless Mouse,Accessories,EAST,15.95,2.0,39.0,,4.1
ORD1276,2025-01-03,Mechanical Keyboard,Accessories, North,74.54,7.0,30.0,COD,4.4
ORD1636,2025-06-25,Phone Case,Accessories,EAST,8.41,3.0,33.0,UPI,4.4
ORD1654,2025-01-04,Webcam HD,Electronics,West ,51.55,3.0,22.0,,3.6
ORD1622,2025-07-12,Noise Cancelling Headphones,Audio,West ,77.97,3.0,37.0,Debit Card,4.3
ORD1835,2025-05-13,USB-C Hub,Accessories,West ,18.73,4.0,46.0,Debit Card,4.3
ORD1844,2025-05-26,Laptop Stand,Office,south,19.07,5.0,34.0,COD,4.7
ORD1393,2025-06-12,Webcam HD,Electronics, North,30.73,4.0,45.0,credit card,5.0
ORD1507,14/05/2025,Desk Lamp,Office,south,12.95,3.0,48.0,credit card,3.7
ORD1107,08/01/2025,Power Bank,Electronics,EAST,33.13,3.0,23.0,Cash,4.6
ORD1810,2025-01-01,Phone Case,Accessories,south,9.25,1.0,23.0,Credit Card,5.0
ORD1524,2025-01-18,Phone Case,Accessories,EAST,8.84,3.0,42.0,UPI,3.7
ORD1784,2025-06-03,Noise Cancelling Headphones,Audio,EAST,93.77,4.0,36.0,COD,4.8
ORD1047,24/02/2025,USB-C Hub,Accessories,West ,20.18,6.0,40.0,Cash,
ORD1954,2025-07-12,Bluetooth Speaker,Audio,EAST,57.91,5.0,16.0,COD,5.0
ORD1203,22/08/2025,Power Bank,Electronics,West ,37.38,5.0,37.0,Credit Card,3.6
ORD1987,17/02/2025,Bluetooth Speaker,Audio,West,39.19,7.0,17.0,Debit Card,5.0
ORD1631,2025-05-08,Mechanical Keyboard,Accessories,South,63.42,3.0,26.0,,3.2
ORD1021,2025-03-09,Wireless Mouse,Accessories, North,16.69,-5.0,39.0,Cash,5.0
ORD1402,2025-01-01,Laptop Stand,Office,EAST,25.28,5.0,41.0,credit card,3.9
ORD1946,15/05/2025,Bluetooth Speaker,Audio,South,44.69,3.0,21.0,credit card,2.6
ORD1083,2025-06-16,Desk Lamp,Office,North,20.74,3.0,25.0,Debit Card,2.9
ORD1130,2025-06-23,Webcam HD,Electronics,East,34.79,5.0,40.0,UPI,2.8
ORD1415,2025-04-07,Noise Cancelling Headphones,Audio,south,73.01,2.0,58.0,,4.5
ORD1895,2025-01-04,Webcam HD,Electronics,East,36.89,4.0,27.0,,3.2
ORD1841,12/03/2025,Mechanical Keyboard,Accessories,West,51.57,1.0,40.0,Cash,3.5
ORD1741,2025-01-04,Webcam HD,Electronics,West,30.21,3.0,22.0,credit card,4.6
ORD1697,2025-06-19,Desk Lamp,Office,North,20.41,3.0,16.0,COD,4.1
ORD1286,15/06/2025,Desk Lamp,Office,South,18.22,4.0,29.0,Credit Card,4.4
ORD1123,2025-07-18,Bluetooth Speaker,Audio,East,39.03,6.0,40.0,Debit Card,2.7
ORD1033,2025-03-27,Desk Lamp,Office,West,20.0,7.0,36.0,UPI,3.0
ORD1787,16/01/2025,Desk Lamp,Office,West,12.74,5.0,25.0,Debit Card,3.4
ORD1516,24/04/2025,Mechanical Keyboard,Accessories,North,59.9,4.0,,Credit Card,4.3
ORD1923,2025-05-14,Webcam HD,Electronics,East,35.2,3.0,42.0,Cash,4.2
ORD1019,2025-02-05,USB-C Hub,Accessories,West,17.02,1.0,34.0,,5.0
ORD1988,2025-05-31,Phone Case,Accessories,EAST,9.83,2.0,31.0,Cash,4.1
ORD1219,2025-01-20,Noise Cancelling Headphones,Audio,North,98.1,4.0,31.0,Debit Card,5.0
ORD1891,2025-01-22,Power Bank,Electronics,West,35.18,4.0,26.0,COD,4.9
ORD1579,27/08/2025,Bluetooth Speaker,Audio,south,57.54,3.0,20.0,Credit Card,4.4
ORD1481,2025-02-22,Noise Cancelling Headphones,Audio,West,104.02,5.0,17.0,,3.7
ORD1931,22/04/2025,Desk Lamp,Office,East,17.97,4.0,47.0,credit card,3.7
ORD1356,2025-02-27,Webcam HD,Electronics,West ,30.74,6.0,21.0,COD,3.3
ORD1661,2025-02-02,Mechanical Keyboard,Accessories, North,58.09,3.0,55.0,COD,2.8
ORD1224,2025-07-02,Bluetooth Speaker,Audio,EAST,41.31,3.0,37.0,UPI,3.2
ORD1759,26/01/2025,Bluetooth Speaker,Audio,West,41.04,5.0,27.0,UPI,3.4
ORD1092,2025-08-02,Wireless Mouse,Accessories,West,16.1,4.0,49.0,credit card,3.8
ORD1151,2025-04-01,Phone Case,Accessories,North,9.21,1.0,49.0,Credit Card,4.0
ORD1494,08/02/2025,Webcam HD,Electronics,North,32.63,5.0,39.0,Cash,4.5
ORD1317,2025-08-18,Wireless Mouse,Accessories, North,19.41,3.0,33.0,UPI,3.6
ORD1448,2025-03-28,Laptop Stand,Office,North,28.17,6.0,38.0,Credit Card,2.6
ORD1803,2025-04-17,Phone Case,Accessories,EAST,161.25,3.0,36.0,Debit Card,4.7
ORD1745,2025-06-27,Bluetooth Speaker,Audio,south,39.78,6.0,32.0,,3.9
ORD1522,09/04/2025,USB-C Hub,Accessories,EAST,23.16,4.0,36.0,,2.4
ORD1279,2025-02-06,USB-C Hub,Accessories,West,16.05,9.0,32.0,,3.2
ORD1583,2025-06-22,Mechanical Keyboard,Accessories,South,59.71,2.0,40.0,Debit Card,4.2
ORD1764,2025-06-25,Webcam HD,Electronics, North,,3.0,55.0,UPI,4.7
ORD1604,15/07/2025,Power Bank,Electronics,south,25.6,4.0,48.0,,4.2
ORD1744,2025-08-02,Laptop Stand,Office,south,25.81,5.0,30.0,Debit Card,5.0
ORD1349,2025-05-04,Laptop Stand,Office,East,,6.0,31.0,credit card,4.3
ORD1927,2025-07-23,Phone Case,Accessories,EAST,11.3,5.0,47.0,Credit Card,4.6
ORD1374,2025-08-23,WIRELESS MOUSE,Accessories, North,13.48,4.0,34.0,credit card,4.7
ORD1400,18/01/2025,Webcam HD,Electronics,South,30.19,2.0,25.0,Credit Card,4.7
ORD1704,2025-05-14,Noise Cancelling Headphones,Audio,West,91.96,4.0,27.0,,4.0
ORD1257,2025-06-26,Wireless Mouse,Accessories, North,15.2,3.0,18.0,Debit Card,3.6
ORD1944,2025-02-16,Power Bank,Electronics,East,27.17,3.0,34.0,UPI,5.0
ORD1851,2025-05-19,Webcam HD,Electronics, North,,5.0,32.0,UPI,4.1
ORD1072,2025-01-21,Mechanical Keyboard,Accessories,south,68.83,5.0,37.0,credit card,4.4
ORD1195,29/07/2025,Mechanical Keyboard,Accessories,South,66.96,3.0,39.0,Credit Card,3.2
ORD1483,06/07/2025,Laptop Stand,Office,EAST,26.12,5.0,46.0,Cash,4.8
ORD1855,2025-05-18,Mechanical Keyboard,Accessories,West ,58.6,6.0,41.0,COD,4.2
ORD1137,2025-04-18,Mechanical Keyboard,Accessories,East,58.07,4.0,35.0,,4.5
ORD1494,08/02/2025,Webcam HD,Electronics,North,32.63,5.0,39.0,Cash,4.5
ORD1772,2025-06-08,Laptop Stand,Office,East,26.84,4.0,39.0,COD,4.2
ORD1550,2025-06-07,Laptop Stand,Office, North,22.77,3.0,32.0,Credit Card,
ORD1462,19/03/2025,Wireless Mouse,Accessories,West,17.14,4.0,30.0,,3.9
ORD1201,23/04/2025,Wireless Mouse,Accessories,North,15.7,4.0,34.0,Debit Card,4.0
ORD1312,02/02/2025,Laptop Stand,Office,EAST,27.1,3.0,31.0,Debit Card,4.3
ORD1290,2025-05-20,Power Bank,Electronics,south,28.85,7.0,16.0,Cash,3.4
ORD1763,23/05/2025,DESK LAMP,Office,East,19.69,5.0,26.0,UPI,3.9
ORD1949,15/06/2025,Power Bank,Electronics,EAST,38.88,5.0,40.0,COD,3.3
ORD1183,2025-02-10,Laptop Stand,Office,West ,0.0,6.0,24.0,Cash,4.7
ORD1250,26/07/2025,Laptop Stand,Office, North,26.21,5.0,32.0,credit card,3.9
ORD1823,06/08/2025,Mechanical Keyboard,Accessories,EAST,57.03,5.0,,UPI,3.8
ORD1940,10/03/2025,Bluetooth Speaker,Audio,South,47.66,6.0,29.0,UPI,3.7
ORD1391,2025-05-25,Power Bank,Electronics,East,27.02,3.0,36.0,COD,4.2
ORD1904,2025-05-31,Wireless Mouse,Accessories,East,18.56,3.0,,Debit Card,4.2
ORD1730,2025-06-30,Webcam HD,Electronics,West,32.17,4.0,43.0,,4.8
ORD1554,16/07/2025,Webcam HD,Electronics,North,30.62,3.0,30.0,Cash,5.0
ORD1366,2025-04-02,Mechanical Keyboard,Accessories,West,54.16,7.0,47.0,COD,4.5
ORD1345,2025-04-27,Bluetooth Speaker,Audio,West ,,4.0,22.0,Credit Card,5.0
ORD1535,2025-05-27,Phone Case,Accessories, North,11.76,4.0,36.0,UPI,4.7
ORD1919,2025-05-29,Noise Cancelling Headphones,Audio,south,110.79,2.0,26.0,Credit Card,4.4
ORD1211,2025-06-25,USB-C Hub,Accessories,West ,21.09,4.0,23.0,COD,3.3
ORD1502,2025-05-25,Noise Cancelling Headphones,Audio,West ,72.86,7.0,51.0,Cash,4.2
ORD1537,2025-01-20,Mechanical Keyboard,Accessories,East,,2.0,45.0,credit card,4.2
ORD1175,2025-05-30,Noise Cancelling Headphones,Audio,EAST,104.34,4.0,37.0,Debit Card,4.0
