CustomerID,SeniorCitizen,TenureMonths,ContractType,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,PaymentMethod,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST2824,0,38,Month-to-Month,Fiber Optic,Yes,Yes,No,Credit Card,0,99.93,3546.12,0
CUST2825,0,23,Two Year,DSL,Yes,Yes,Yes,Credit Card,0,142.18,3404.8,0
CUST2826,0,63,Month-to-Month,DSL,No,No,Yes,Credit Card,3,76.22,4462.37,1
CUST2827,0,15,One Year,DSL,No,Yes,No,Bank Transfer,3,39.26,622.48,0
CUST2828,0,25,One Year,Fiber Optic,Yes,Yes,Yes,Bank Transfer,1,61.14,1450.59,0
CUST2829,0,17,Month-to-Month,No Internet,Yes,No,Yes,Bank Transfer,2,75.76,1349.18,1
CUST2830,1,66,One Year,No Internet,No,Yes,Yes,Credit Card,1,15.0,981.09,0
CUST2831,0,53,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,1,73.36,4266.21,0
CUST2832,0,51,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,2,75.91,3933.27,0
CUST2833,0,39,One Year,No Internet,Yes,No,No,Bank Transfer,2,98.16,3929.75,1
CUST2834,0,51,Month-to-Month,DSL,No,No,No,Credit Card,4,95.55,4744.56,1
CUST2835,0,70,Two Year,Fiber Optic,No,Yes,No,Mailed Check,3,67.78,4967.14,0
CUST2836,0,6,Month-to-Month,No Internet,No,No,No,Credit Card,2,102.87,,0
CUST2837,0,67,One Year,DSL,No,No,Yes,Credit Card,1,115.89,7016.22,0
CUST2838,0,7,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,3,65.7,469.89,1
CUST2839,0,51,Month-to-Month,No Internet,Yes,Yes,Yes,Electronic Check,0,75.45,4102.27,0
CUST2840,1,42,Month-to-Month,Fiber Optic,Yes,No,Yes,Electronic Check,3,20.82,828.41,0
CUST2841,0,64,One Year,No Internet,No,Yes,No,Mailed Check,1,28.73,1736.14,0
CUST2842,0,15,Two Year,Fiber Optic,No,No,Yes,Electronic Check,0,44.05,675.14,0
CUST2843,1,29,Two Year,Fiber Optic,Yes,No,Yes,Mailed Check,2,53.91,1662.82,0
CUST2844,0,33,Month-to-Month,DSL,No,Yes,Yes,Bank Transfer,1,37.6,1178.67,0
CUST2845,0,27,One Year,DSL,Yes,No,Yes,Electronic Check,0,64.1,1880.32,0
CUST2846,1,36,One Year,DSL,No,No,No,Credit Card,0,54.66,2135.96,0
CUST2847,0,29,One Year,Fiber Optic,No,No,Yes,Credit Card,1,91.77,2501.94,1
CUST2848,0,38,Month-to-Month,DSL,Yes,No,Yes,Mailed Check,1,53.13,1923.56,0
CUST2849,0,57,One Year,DSL,Yes,No,Yes,Electronic Check,1,15.0,889.3,0
CUST2850,0,27,Two Year,DSL,No,No,No,Credit Card,3,68.14,2006.0,0
CUST2851,0,55,Month-to-Month,Fiber Optic,No,Yes,Yes,Bank Transfer,1,64.65,3705.01,0
CUST2852,0,33,Two Year,No Internet,No,No,Yes,Electronic Check,0,43.45,1418.05,0
CUST2853,0,68,One Year,No Internet,No,Yes,Yes,Bank Transfer,2,67.37,4277.89,0
CUST2854,0,66,Month-to-Month,Fiber Optic,No,No,Yes,Credit Card,3,38.12,2496.3,0
CUST2855,0,10,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,1,73.25,748.14,1
CUST2856,1,5,Month-to-Month,Fiber Optic,Yes,No,No,Mailed Check,3,130.82,631.99,1
CUST2857,0,38,Month-to-Month,Fiber Optic,No,No,No,Credit Card,1,19.86,756.23,1
CUST2858,0,13,Two Year,Fiber Optic,Yes,No,No,Bank Transfer,3,52.09,627.09,0
CUST2859,0,31,Month-to-Month,DSL,No,No,Yes,Electronic Check,1,48.09,1476.53,0
CUST2860,0,47,Two Year,No Internet,Yes,No,Yes,Bank Transfer,4,54.17,,0
CUST2861,0,52,Two Year,Fiber Optic,Yes,No,Yes,Bank Transfer,2,90.5,4281.6,0
CUST2862,0,56,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,2,78.57,4714.29,0
CUST2863,1,15,Two Year,Fiber Optic,No,No,Yes,Mailed Check,3,86.22,1217.02,0
CUST2864,0,29,Two Year,DSL,Yes,Yes,Yes,Credit Card,1,65.76,1935.7,1
CUST2865,0,8,One Year,DSL,No,No,No,Mailed Check,1,31.95,237.66,0
CUST2866,0,5,One Year,Fiber Optic,No,No,No,Mailed Check,1,37.13,176.83,0
CUST2867,0,29,Two Year,DSL,No,No,No,Credit Card,3,83.66,2358.86,0
CUST2868,0,47,One Year,Fiber Optic,No,No,No,Credit Card,1,69.27,3023.67,1
CUST2869,1,68,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,1,96.51,5966.74,0
CUST2870,1,45,Two Year,Fiber Optic,No,No,Yes,Credit Card,4,72.33,3500.37,1
CUST2871,0,2,One Year,Fiber Optic,Yes,No,Yes,Bank Transfer,1,35.42,63.92,0
CUST2872,0,27,One Year,Fiber Optic,No,Yes,Yes,Bank Transfer,0,51.95,1279.59,0
CUST2873,1,36,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,2,79.12,3022.11,1
CUST2874,0,36,One Year,Fiber Optic,No,No,Yes,Credit Card,2,82.76,2849.46,0
CUST2875,0,26,Month-to-Month,Fiber Optic,No,Yes,Yes,Electronic Check,3,86.38,2345.97,0
CUST2876,1,43,Two Year,Fiber Optic,No,No,No,Electronic Check,1,38.79,1549.95,0
CUST2877,0,27,Month-to-Month,No Internet,No,No,No,Electronic Check,2,34.97,894.58,0
CUST2878,0,69,Month-to-Month,DSL,No,No,Yes,Mailed Check,1,60.25,4217.76,0
CUST2879,0,20,Month-to-Month,Fiber Optic,Yes,No,Yes,Bank Transfer,1,101.0,2217.41,0
CUST2880,0,11,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,1,47.65,479.43,0
CUST2881,0,38,One Year,Fiber Optic,Yes,No,No,Electronic Check,1,76.37,2844.34,0
CUST2882,0,6,Two Year,DSL,No,No,Yes,Electronic Check,2,76.38,416.4,0
CUST2883,0,23,Two Year,Fiber Optic,No,No,No,Bank Transfer,2,84.02,1816.21,0
CUST2884,0,47,Month-to-Month,DSL,No,No,Yes,Mailed Check,1,106.61,5419.01,0
CUST2885,0,46,Month-to-Month,DSL,No,No,Yes,Electronic Check,2,104.05,4400.01,0
CUST2886,0,12,Two Year,No Internet,No,No,Yes,Credit Card,3,50.13,644.49,0
CUST2887,0,13,Two Year,Fiber Optic,No,No,Yes,Electronic Check,0,15.0,182.43,0
CUST2888,0,62,Month-to-Month,DSL,Yes,No,Yes,Bank Transfer,1,48.04,3193.99,0
CUST2889,0,60,Month-to-Month,No Internet,No,No,No,Bank Transfer,0,66.89,4043.92,0
CUST2890,0,43,Month-to-Month,No Internet,No,No,Yes,Electronic Check,3,55.96,2588.29,1
CUST2891,0,68,Two Year,Fiber Optic,No,No,Yes,Electronic Check,5,114.2,7224.65,0
CUST2892,0,5,One Year,DSL,No,No,No,Credit Card,0,65.47,344.51,1
CUST2893,0,37,Month-to-Month,No Internet,Yes,No,Yes,Credit Card,2,81.34,3118.35,0
CUST2894,0,31,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,0,70.43,2202.08,0
CUST2895,0,9,Two Year,Fiber Optic,No,No,Yes,Mailed Check,3,56.33,538.46,1
CUST2896,0,51,Month-to-Month,No Internet,Yes,No,No,Credit Card,2,16.88,886.41,0
CUST2897,0,29,Month-to-Month,Fiber Optic,Yes,No,No,Mailed Check,0,63.03,1965.71,0
CUST2898,0,40,One Year,DSL,No,Yes,Yes,Mailed Check,3,146.37,5715.53,1
CUST2899,0,41,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,0,33.89,1414.48,0
CUST2900,1,11,Month-to-Month,DSL,No,No,No,Credit Card,2,19.63,231.93,1
CUST2901,1,23,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,0,113.41,2459.65,0
CUST2902,0,1,Two Year,Fiber Optic,No,No,No,Electronic Check,4,83.55,83.31,1
CUST2903,0,46,Two Year,DSL,Yes,No,Yes,Mailed Check,3,69.69,3501.14,0
CUST2904,0,21,Two Year,Fiber Optic,No,No,No,Electronic Check,1,99.07,2069.49,1
CUST2905,0,36,One Year,DSL,Yes,No,Yes,Bank Transfer,1,44.21,1512.88,0
CUST2906,0,54,Two Year,DSL,No,Yes,No,Mailed Check,1,62.34,3266.09,0
CUST2907,1,57,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,0,88.88,5456.34,0
CUST2908,0,1,One Year,DSL,No,No,No,Mailed Check,0,117.76,128.47,0
CUST2909,0,63,Two Year,Fiber Optic,No,No,Yes,Electronic Check,2,35.79,2457.75,0
CUST2910,0,54,Month-to-Month,DSL,No,Yes,No,Mailed Check,2,97.02,5447.54,0
CUST2911,0,55,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Bank Transfer,2,74.55,4108.12,0
CUST2912,0,40,Month-to-Month,No Internet,No,No,No,Mailed Check,0,69.08,2587.84,0
CUST2913,0,15,Month-to-Month,Fiber Optic,Yes,Yes,No,Bank Transfer,0,64.81,898.89,0
CUST2914,0,21,Month-to-Month,Fiber Optic,No,Yes,Yes,Credit Card,1,30.38,581.81,0
CUST2915,0,47,Two Year,No Internet,No,Yes,No,Electronic Check,1,89.08,3782.92,0
CUST2916,1,53,Two Year,DSL,Yes,No,Yes,Bank Transfer,0,45.44,2590.45,0
CUST2917,0,9,Month-to-Month,DSL,No,No,No,Credit Card,4,38.01,363.24,0
CUST2918,1,52,Month-to-Month,Fiber Optic,No,Yes,No,Electronic Check,2,87.14,4592.74,0
CUST2919,0,57,Month-to-Month,DSL,Yes,Yes,Yes,Credit Card,1,84.73,5311.34,0
CUST2920,0,26,Two Year,No Internet,No,No,No,Bank Transfer,1,66.98,1899.28,0
CUST2921,0,41,Month-to-Month,DSL,No,No,Yes,Electronic Check,1,91.99,3888.59,1
CUST2922,0,35,Month-to-Month,Fiber Optic,No,Yes,Yes,Credit Card,0,100.65,3497.79,0
CUST2923,0,63,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,0,97.71,5727.5,0
CUST2924,1,25,Month-to-Month,DSL,Yes,No,No,Credit Card,0,51.79,1298.79,0
CUST2925,0,38,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,1,90.35,3198.29,0
CUST2926,0,2,Two Year,DSL,Yes,No,Yes,Electronic Check,0,70.29,137.72,1
CUST2927,0,7,One Year,Fiber Optic,Yes,No,No,Electronic Check,4,108.15,824.07,0
CUST2928,0,34,One Year,DSL,No,No,Yes,Bank Transfer,0,61.91,2038.42,0
CUST2929,0,17,Month-to-Month,No Internet,No,No,No,Credit Card,1,56.09,887.31,0
CUST2930,0,43,One Year,No Internet,No,No,No,Credit Card,2,49.66,2170.57,0
CUST2931,0,59,One Year,DSL,Yes,No,Yes,Bank Transfer,2,69.73,4198.3,0
CUST2932,0,51,Month-to-Month,DSL,Yes,No,Yes,Electronic Check,2,76.67,3670.71,0
CUST2933,0,54,One Year,Fiber Optic,Yes,No,Yes,Mailed Check,1,77.15,3913.29,0
CUST2934,0,24,Month-to-Month,DSL,No,No,Yes,Electronic Check,4,73.73,1942.77,1
CUST2935,0,25,Two Year,No Internet,Yes,Yes,No,Mailed Check,3,81.78,1939.53,0
CUST2936,1,71,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,0,59.44,4505.69,0
CUST2937,0,52,Two Year,Fiber Optic,No,Yes,Yes,Bank Transfer,1,43.19,2232.55,0
CUST2938,0,70,Month-to-Month,No Internet,No,Yes,Yes,Mailed Check,1,41.0,2832.68,0
CUST2939,0,33,One Year,Fiber Optic,No,Yes,Yes,Bank Transfer,1,89.38,2828.59,0
CUST2940,0,49,One Year,No Internet,Yes,No,No,Mailed Check,4,76.76,3967.22,0
CUST2941,0,29,One Year,No Internet,Yes,Yes,No,Credit Card,0,18.6,580.47,0
CUST2942,1,63,Month-to-Month,DSL,No,No,No,Mailed Check,4,92.42,5544.29,0
CUST2943,0,22,Month-to-Month,DSL,Yes,No,Yes,Mailed Check,0,112.01,2264.67,0
CUST2944,0,26,One Year,No Internet,No,No,No,Mailed Check,2,47.1,1135.67,0
CUST2945,0,28,Month-to-Month,No Internet,No,No,Yes,Credit Card,1,73.4,2175.55,0
CUST2946,0,49,Month-to-Month,DSL,No,No,No,Bank Transfer,1,53.16,2571.41,0
CUST2947,0,71,One Year,No Internet,Yes,No,No,Credit Card,3,80.71,5308.55,0
CUST2948,0,49,Month-to-Month,Fiber Optic,No,No,No,Mailed Check,1,35.85,1700.54,0
CUST2949,1,20,Month-to-Month,DSL,Yes,No,Yes,Electronic Check,2,63.21,1267.8,0
CUST2950,0,63,Month-to-Month,No Internet,No,No,No,Credit Card,0,89.53,6037.53,0
CUST2951,0,61,Month-to-Month,DSL,No,No,Yes,Electronic Check,0,95.89,6015.11,1
CUST2952,1,49,One Year,No Internet,No,No,No,Credit Card,1,75.66,3467.13,0
CUST2953,0,71,One Year,DSL,No,Yes,Yes,Credit Card,4,56.52,3739.0,0
CUST2954,1,1,Two Year,Fiber Optic,No,No,Yes,Mailed Check,4,25.18,24.74,0
CUST2955,0,13,Two Year,DSL,No,No,Yes,Bank Transfer,1,46.06,547.91,1
CUST2956,0,51,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,1,53.27,2855.64,1
CUST2957,0,56,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,1,47.56,2610.87,0
CUST2958,0,62,Month-to-Month,DSL,No,No,No,Credit Card,3,66.49,3992.96,1
CUST2959,0,32,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,0,56.45,1809.69,1
CUST2960,0,30,Two Year,Fiber Optic,Yes,Yes,No,Bank Transfer,0,69.3,2165.88,0
CUST2961,0,29,Month-to-Month,DSL,Yes,Yes,Yes,Bank Transfer,2,95.07,2795.27,1
CUST2962,1,49,Month-to-Month,No Internet,Yes,Yes,No,Mailed Check,3,54.84,2849.68,0
CUST2963,1,45,Month-to-Month,DSL,Yes,No,Yes,Electronic Check,0,30.43,1404.78,0
CUST2964,1,30,One Year,Fiber Optic,No,No,Yes,Electronic Check,1,47.46,1505.8,0
CUST2965,0,16,One Year,Fiber Optic,No,No,Yes,Electronic Check,1,79.59,1323.56,1
CUST2966,0,40,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,0,81.95,3076.81,0
CUST2967,0,19,Two Year,DSL,No,No,Yes,Electronic Check,4,75.15,1300.02,1
CUST2968,1,18,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,0,97.52,1896.98,0
CUST2969,0,1,Month-to-Month,Fiber Optic,Yes,No,Yes,Bank Transfer,0,60.34,65.72,1
CUST2970,0,47,Two Year,Fiber Optic,No,No,Yes,Credit Card,1,116.3,5714.19,0
CUST2971,1,66,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,0,85.45,5892.59,0
CUST2972,0,38,Two Year,Fiber Optic,No,Yes,Yes,Mailed Check,1,15.0,543.8,0
CUST2973,0,51,Two Year,DSL,Yes,No,No,Credit Card,1,110.02,5658.65,0
CUST2974,0,63,One Year,DSL,No,No,Yes,Bank Transfer,1,45.83,3171.54,0
CUST2975,0,4,One Year,DSL,Yes,Yes,Yes,Credit Card,1,39.15,167.75,0
CUST2976,0,1,Month-to-Month,DSL,No,No,Yes,Credit Card,2,78.09,75.04,1
CUST2977,0,8,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,2,21.55,165.54,0
CUST2978,0,29,Month-to-Month,DSL,No,No,Yes,Credit Card,0,47.61,1376.16,0
CUST2979,0,55,One Year,DSL,No,Yes,Yes,Bank Transfer,0,103.93,5607.08,0
CUST2980,0,3,Two Year,DSL,Yes,No,No,Electronic Check,0,78.91,230.63,0
CUST2981,0,32,Two Year,DSL,No,No,No,Bank Transfer,0,85.31,2799.24,0
CUST2982,0,10,Two Year,DSL,Yes,Yes,No,Electronic Check,4,48.58,438.34,0
CUST2983,0,34,Month-to-Month,DSL,No,No,No,Bank Transfer,1,26.54,,0
CUST2984,0,55,Two Year,Fiber Optic,No,Yes,No,Electronic Check,2,82.67,4765.15,0
CUST2985,0,32,One Year,Fiber Optic,No,Yes,No,Electronic Check,1,88.26,3010.91,0
CUST2986,0,50,Two Year,DSL,Yes,Yes,No,Mailed Check,0,87.12,4653.47,0
CUST2987,0,7,One Year,Fiber Optic,No,Yes,Yes,Bank Transfer,2,70.23,498.14,1
CUST2988,0,8,Month-to-Month,DSL,No,No,Yes,Credit Card,1,40.82,344.85,0
CUST2989,0,65,Month-to-Month,DSL,No,Yes,Yes,Electronic Check,0,125.94,8173.65,0
CUST2990,0,57,One Year,DSL,Yes,No,Yes,Bank Transfer,2,76.99,4784.73,0
CUST2991,0,67,One Year,Fiber Optic,No,No,No,Electronic Check,2,60.65,3812.18,0
CUST2992,1,59,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,0,60.76,3882.82,0
CUST2993,0,54,One Year,DSL,Yes,No,No,Mailed Check,1,68.74,3532.69,0
CUST2994,0,67,Month-to-Month,DSL,Yes,No,Yes,Mailed Check,2,91.74,5658.2,1
CUST2995,0,51,Two Year,No Internet,No,No,Yes,Mailed Check,0,69.74,3513.42,0
CUST2996,1,8,Month-to-Month,DSL,No,Yes,Yes,Credit Card,1,86.46,707.58,1
CUST2997,0,34,Month-to-Month,DSL,No,No,Yes,Credit Card,3,68.78,2212.7,1
CUST2998,0,35,Month-to-Month,No Internet,No,No,Yes,Electronic Check,5,62.19,2200.94,0
CUST2999,0,32,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,2,81.03,2752.63,0
CUST3000,0,46,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Mailed Check,0,80.08,3504.72,0
CUST3001,1,16,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,1,60.76,987.78,0
CUST3002,0,68,Month-to-Month,DSL,No,No,No,Credit Card,2,46.27,3045.24,0
CUST3003,0,37,Two Year,DSL,No,No,Yes,Credit Card,2,73.54,2737.18,0
CUST3004,1,54,Two Year,Fiber Optic,No,No,Yes,Mailed Check,3,66.96,3736.55,1
CUST3005,0,14,Month-to-Month,DSL,Yes,Yes,Yes,Bank Transfer,2,51.13,694.41,0
CUST3006,0,55,Two Year,Fiber Optic,No,No,Yes,Electronic Check,3,43.94,2655.7,0
CUST3007,0,48,Month-to-Month,No Internet,No,Yes,Yes,Electronic Check,4,75.26,3658.56,0
CUST3008,0,7,One Year,No Internet,Yes,Yes,Yes,Electronic Check,2,78.75,587.02,0
CUST3009,0,7,One Year,DSL,No,No,Yes,Electronic Check,0,56.0,409.65,0
CUST3010,1,33,Month-to-Month,Fiber Optic,Yes,Yes,No,Bank Transfer,1,50.5,1784.09,0
CUST3011,0,23,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Bank Transfer,0,44.24,951.14,1
CUST3012,0,19,Month-to-Month,No Internet,No,Yes,Yes,Bank Transfer,0,74.56,1338.03,1
CUST3013,0,19,Month-to-Month,DSL,No,No,Yes,Credit Card,1,44.9,850.95,0
CUST3014,0,36,One Year,DSL,No,No,Yes,Mailed Check,2,121.03,4664.1,1
CUST3015,0,29,Month-to-Month,DSL,Yes,No,Yes,Bank Transfer,1,54.74,1491.45,0
CUST3016,0,60,Month-to-Month,DSL,Yes,No,No,Electronic Check,3,15.0,984.79,0
CUST3017,0,2,Month-to-Month,DSL,Yes,Yes,No,Bank Transfer,3,64.25,118.93,0
CUST3018,1,1,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,2,63.17,59.06,0
CUST3019,0,47,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,0,92.79,4070.88,0
CUST3020,0,69,Month-to-Month,DSL,No,No,Yes,Electronic Check,3,72.2,5067.49,0
CUST3021,0,20,Two Year,Fiber Optic,No,Yes,No,Credit Card,1,44.15,956.74,1
CUST3022,0,11,Month-to-Month,DSL,No,Yes,No,Bank Transfer,3,57.84,605.08,0
CUST3023,0,2,Month-to-Month,No Internet,No,No,No,Electronic Check,3,73.19,147.93,1
CUST3024,0,67,One Year,No Internet,No,No,Yes,Electronic Check,2,15.0,939.83,0
CUST3025,0,12,Month-to-Month,No Internet,Yes,No,Yes,Bank Transfer,1,98.47,1212.63,0
CUST3026,0,20,One Year,No Internet,Yes,No,Yes,Bank Transfer,2,44.22,817.76,0
CUST3027,0,5,One Year,DSL,No,Yes,Yes,Mailed Check,0,100.43,501.28,1
CUST3028,1,37,Month-to-Month,DSL,No,No,Yes,Bank Transfer,3,74.81,2853.88,0
CUST3029,0,38,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,1,80.74,3116.67,1
CUST3030,0,9,Month-to-Month,No Internet,No,Yes,Yes,Bank Transfer,1,93.74,782.92,1
CUST3031,0,53,Month-to-Month,DSL,No,Yes,No,Electronic Check,1,79.33,3919.74,1
CUST3032,0,44,Month-to-Month,DSL,No,Yes,Yes,Mailed Check,5,81.82,3723.48,0
CUST3033,0,24,Month-to-Month,No Internet,No,Yes,No,Electronic Check,2,60.89,1551.65,0
CUST3034,1,30,Month-to-Month,DSL,Yes,No,Yes,Bank Transfer,0,74.3,2410.92,0
CUST3035,1,59,Month-to-Month,Fiber Optic,No,No,No,Mailed Check,2,50.31,3154.47,0
CUST3036,0,14,One Year,Fiber Optic,No,No,Yes,Bank Transfer,1,56.41,864.6,1
CUST3037,0,9,One Year,DSL,Yes,No,Yes,Electronic Check,1,114.12,1008.23,1
CUST3038,0,40,Month-to-Month,DSL,No,No,No,Electronic Check,4,44.8,1731.49,0
CUST3039,0,66,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,4,68.86,4115.9,0
CUST3040,0,25,Two Year,Fiber Optic,No,Yes,Yes,Mailed Check,1,67.84,1679.0,0
CUST3041,0,22,One Year,No Internet,No,No,Yes,Electronic Check,3,57.23,1297.18,0
CUST3042,0,4,Two Year,DSL,Yes,No,Yes,Bank Transfer,4,77.86,331.09,0
CUST3043,1,26,Month-to-Month,DSL,No,Yes,Yes,Credit Card,3,79.74,1976.82,1
CUST3044,0,58,One Year,Fiber Optic,No,No,Yes,Bank Transfer,1,41.85,2433.9,0
CUST3045,0,29,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,1,67.53,2021.82,0
CUST3046,0,37,Month-to-Month,DSL,Yes,No,No,Mailed Check,2,37.94,1418.27,0
CUST3047,1,70,Month-to-Month,Fiber Optic,No,Yes,Yes,Bank Transfer,0,84.71,5661.7,0
CUST3048,0,18,Month-to-Month,DSL,No,No,No,Credit Card,1,69.41,1323.41,0
CUST3049,0,42,Month-to-Month,DSL,Yes,No,Yes,Bank Transfer,1,67.06,2632.52,0
CUST3050,0,41,Month-to-Month,DSL,Yes,Yes,Yes,Credit Card,4,81.48,3611.26,1
CUST3051,1,38,One Year,Fiber Optic,No,Yes,Yes,Electronic Check,1,58.11,2408.06,0
CUST3052,0,34,Two Year,Fiber Optic,No,No,No,Bank Transfer,1,87.85,2906.6,0
CUST3053,0,17,Month-to-Month,Fiber Optic,No,Yes,Yes,Mailed Check,1,41.29,684.55,0
CUST3054,0,37,Month-to-Month,Fiber Optic,Yes,No,No,Bank Transfer,1,100.3,3891.67,0
CUST3055,0,25,Month-to-Month,No Internet,No,No,Yes,Credit Card,3,51.23,1269.55,1
CUST3056,1,27,One Year,DSL,No,Yes,No,Credit Card,1,22.6,552.67,0
CUST3057,0,57,Month-to-Month,DSL,Yes,Yes,No,Mailed Check,4,56.79,3508.86,0
CUST3058,0,31,Two Year,DSL,Yes,No,Yes,Credit Card,0,53.95,1649.29,0
CUST3059,0,6,Month-to-Month,DSL,No,Yes,No,Bank Transfer,4,56.6,319.46,0
CUST3060,1,40,Month-to-Month,Fiber Optic,No,Yes,Yes,Credit Card,0,70.79,2863.12,0
CUST3061,0,12,One Year,Fiber Optic,No,No,Yes,Bank Transfer,0,92.45,1047.03,0
CUST3062,0,53,Two Year,Fiber Optic,Yes,No,Yes,Bank Transfer,0,60.21,3003.51,0
CUST3063,0,71,Month-to-Month,DSL,Yes,No,Yes,Credit Card,1,47.71,3418.39,0
CUST3064,0,10,Month-to-Month,DSL,No,Yes,No,Mailed Check,2,36.84,360.37,0
CUST3065,0,45,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,0,53.3,2433.51,0
CUST3066,0,17,Month-to-Month,DSL,No,No,Yes,Mailed Check,0,17.8,332.67,0
CUST3067,0,26,Two Year,Fiber Optic,No,No,Yes,Electronic Check,2,46.87,1306.12,1
CUST3068,1,62,Month-to-Month,No Internet,Yes,No,Yes,Mailed Check,3,96.1,5371.52,0
CUST3069,0,46,One Year,Fiber Optic,No,Yes,Yes,Bank Transfer,3,44.42,1859.65,0
CUST3070,0,64,One Year,Fiber Optic,No,No,No,Bank Transfer,5,80.72,5279.82,0
CUST3071,0,2,Month-to-Month,Fiber Optic,No,No,No,Credit Card,0,34.34,70.41,0
CUST3072,0,54,Two Year,DSL,Yes,No,Yes,Electronic Check,1,109.28,6347.47,0
CUST3073,0,65,Month-to-Month,Fiber Optic,Yes,No,Yes,Electronic Check,1,110.94,7397.23,0
CUST3074,0,51,Month-to-Month,DSL,No,No,Yes,Credit Card,0,79.78,3847.21,1
CUST3075,0,53,One Year,DSL,No,Yes,No,Mailed Check,1,114.78,6045.03,0
CUST3076,1,36,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,0,73.89,2824.42,0
CUST3077,0,26,One Year,No Internet,Yes,Yes,Yes,Mailed Check,1,84.21,2374.61,0
CUST3078,0,29,Month-to-Month,DSL,Yes,No,No,Credit Card,0,96.55,2652.63,0
CUST3079,1,21,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,3,69.49,1470.85,1
CUST3080,0,11,Month-to-Month,No Internet,No,No,Yes,Electronic Check,2,26.19,268.44,1
CUST3081,0,40,Month-to-Month,No Internet,No,Yes,No,Mailed Check,0,84.72,3386.77,1
CUST3082,0,11,Month-to-Month,Fiber Optic,Yes,No,Yes,Electronic Check,0,53.2,537.23,0
CUST3083,0,36,One Year,DSL,No,No,Yes,Electronic Check,4,55.06,2157.28,0
CUST3084,0,59,Two Year,No Internet,Yes,No,Yes,Electronic Check,2,72.45,4392.58,0
CUST3085,0,39,Two Year,DSL,No,Yes,Yes,Electronic Check,2,79.16,3305.95,0
CUST3086,0,54,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,2,68.75,4082.48,1
CUST3087,0,55,Month-to-Month,DSL,Yes,Yes,No,Credit Card,0,80.89,4166.59,0
CUST3088,1,24,Month-to-Month,Fiber Optic,No,Yes,Yes,Credit Card,3,47.33,1180.03,0
CUST3089,0,22,Month-to-Month,DSL,Yes,Yes,No,Bank Transfer,0,63.93,1515.32,0
CUST3090,1,69,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Electronic Check,2,86.23,6040.23,0
CUST3091,0,56,Month-to-Month,DSL,No,No,Yes,Credit Card,3,109.32,6292.96,1
CUST3092,0,33,Month-to-Month,DSL,No,No,Yes,Credit Card,0,118.16,3827.28,1
CUST3093,0,36,Two Year,Fiber Optic,No,No,Yes,Credit Card,3,75.82,2824.92,0
CUST3094,0,20,Month-to-Month,No Internet,No,Yes,Yes,Mailed Check,0,86.0,1684.08,0
CUST3095,0,62,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,3,114.54,7068.27,0
CUST3096,1,26,Month-to-Month,DSL,Yes,No,Yes,Mailed Check,4,48.23,1154.39,0
CUST3097,0,66,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Mailed Check,0,80.74,4804.28,0
